41.821998, 29.924087
41.822838, 29.922953
41.823710, 29.921830
41.823830, 29.921861
41.823957, 29.921728
41.824207, 29.921739
41.824382, 29.921738
41.824399, 29.921979
41.824333, 29.922071
41.824328, 29.922271
41.824348, 29.922581
41.824127, 29.923159
41.823762, 29.924298
41.823543, 29.925430
41.823151, 29.925417
41.822586, 29.925401
