40.821998, 29.924087
40.822838, 29.922953
40.823710, 29.921830
40.823830, 29.921861
40.823957, 29.921728
40.824207, 29.921739
40.824382, 29.921738
40.824399, 29.921979
40.824333, 29.922071
40.824328, 29.922271
40.824348, 29.922581
40.824127, 29.923159
40.823762, 29.924298
40.823543, 29.925430
40.823151, 29.925417
40.822586, 29.925401
